Stock Country,stock_code,run_year,brood_year,age,Mat Rate,Marine Survival
US,SRH,2016,2011,5,1,0.004393315
US,SRH,2015,2011,4,0.8217,0.039845687
US,SRH,2014,2011,3,0.195,0.072999698
US,SRH,2013,2011,2,0.0062,0.12421
US,SRH,2017,2012,5,1,0.004805141
US,SRH,2016,2012,4,0.8134,0.04828607
US,SRH,2015,2012,3,0.3313,0.108329372
US,SRH,2014,2012,2,0.0177,0.186728926
US,SRH,2018,2013,5,1,0.002030187
US,SRH,2017,2013,4,0.8039,0.018243253
US,SRH,2016,2013,3,0.1667,0.033261143
US,SRH,2015,2013,2,0.0178,0.057600171
US,SRH,2019,2014,5,1,0.001230868
US,SRH,2018,2014,4,0.469,0.005957733
US,SRH,2017,2014,3,0.1612,0.010664745
US,SRH,2016,2014,2,0.0042,0.018673071
US,SRH,2020,2015,5,1,0.000296394
US,SRH,2019,2015,4,0.8529,0.003097128
US,SRH,2018,2015,3,0.047,0.004856934
US,SRH,2017,2015,2,0.0192,0.008674578
US,SRH,2021,2016,5,1,0.000879235
US,SRH,2020,2016,4,0.8911,0.013997196
US,SRH,2019,2016,3,0.295,0.030216075
US,SRH,2018,2016,2,0.0096,0.052477343
US,SRH,2021,2017,4,0.7753,0.013299181
US,SRH,2020,2017,3,0.1791,0.024128368
US,SRH,2019,2017,2,0.0103,0.041153942
US,SRH,2021,2018,3,0.1994,0.026503768
US,SRH,2020,2018,2,0.0263,0.046245912
US,SRH,2021,2019,2,0.0124,0.109507884
,SSA,1982,1976,6,1,0.003559393
,SSA,1981,1976,5,0.745,0.030360674
,SSA,1980,1976,4,0.4418,0.149745161
,SSA,1979,1976,3,0,0.253254421
,SSA,1983,1977,6,1,0.000805479
,SSA,1982,1977,5,0.7347,0.005912588
,SSA,1981,1977,4,0.1607,0.012168367
,SSA,1980,1977,3,0.0242,0.023711469
,SSA,1984,1978,6,1,0.00666498
,SSA,1983,1978,5,0.4669,0.021798824
,SSA,1982,1978,4,0.0649,0.039131031
,SSA,1981,1978,3,0.0046,0.068628628
,SSA,1985,1979,6,1,0.005422402
,SSA,1984,1979,5,0.698,0.035453406
,SSA,1983,1979,4,0.1656,0.077883812
,SSA,1982,1979,3,0.1436,0.157626765
,SSA,1986,1980,6,1,0.004660609
,SSA,1985,1980,5,0.8153,0.0413222
,SSA,1984,1980,4,0.1587,0.082271582
,SSA,1983,1980,3,0.0416,0.150463529
,SSA,1987,1981,6,1,0.012733998
,SSA,1986,1981,5,0.5711,0.047601434
,SSA,1985,1981,4,0.098,0.093388486
,SSA,1984,1981,3,0.0167,0.165975661
,SSA,1988,1982,6,1,0.015961737
,SSA,1987,1982,5,0.6108,0.068433654
,SSA,1986,1982,4,0.134,0.133526802
,SSA,1985,1982,3,0.0206,0.244459894
,SSA,1989,1983,6,1,0.009219681
,SSA,1988,1983,5,0.6522,0.046531253
,SSA,1987,1983,4,0.1056,0.086662821
,SSA,1986,1983,3,0.0372,0.157670424
,SSA,1990,1984,6,1,0.00626021
,SSA,1989,1984,5,0.6099,0.026499158
,SSA,1988,1984,4,0.0819,0.052404343
,SSA,1987,1984,3,0.0358,0.097572866
,SSA,1991,1985,6,1,0.003385623
,SSA,1990,1985,5,0.6506,0.015776585
,SSA,1989,1985,4,0.1502,0.033632292
,SSA,1988,1985,3,0.0582,0.063447276
,SSA,1992,1986,6,1,0.004780403
,SSA,1991,1986,5,0.6996,0.033872887
,SSA,1990,1986,4,0.1359,0.079849372
,SSA,1989,1986,3,0.0078,0.145121983
,SSA,1993,1987,6,1,0.00387908
,SSA,1992,1987,5,0.5256,0.013937836
,SSA,1991,1987,4,0.0953,0.028174041
,SSA,1990,1987,3,0.0193,0.052371744
,SSA,1994,1988,6,1,0.00337366
,SSA,1993,1988,5,0.5003,0.01139868
,SSA,1992,1988,4,0.0542,0.026416962
,SSA,1991,1988,3,0.0085,0.049156789
,SSA,1995,1989,6,1,0.002139845
,SSA,1994,1989,5,0.5921,0.008206445
,SSA,1993,1989,4,0.0942,0.015033212
,SSA,1992,1989,3,0.0083,0.031126004
,SSA,1996,1990,6,1,0.002556363
,SSA,1995,1990,5,0.5642,0.010188823
,SSA,1994,1990,4,0.0937,0.023309102
,SSA,1993,1990,3,0.0141,0.041613483
,SSA,1997,1991,6,1,0.003032852
,SSA,1996,1991,5,0.6131,0.0137159
,SSA,1995,1991,4,0.0884,0.02640521
,SSA,1994,1991,3,0.0122,0.051392204
,SSA,1998,1992,6,1,0.003062535
,SSA,1997,1992,5,0.6883,0.017377954
,SSA,1996,1992,4,0.0633,0.030454517
,SSA,1995,1992,3,0.0095,0.053727789
,SSA,1999,1993,6,1,0.002663121
,SSA,1998,1993,5,0.4916,0.009118492
,SSA,1997,1993,4,0.0638,0.015940608
,SSA,1996,1993,3,0.0048,0.028230068
,SSA,2000,1994,6,1,0.003904803
,SSA,1999,1994,5,0.6261,0.017657921
,SSA,1998,1994,4,0.0869,0.030859087
,SSA,1997,1994,3,0.0063,0.053845343
,SSA,2001,1995,6,1,0.002005219
,SSA,2000,1995,5,0.7255,0.012653825
,SSA,1999,1995,4,0.2635,0.028575745
,SSA,1998,1995,3,0.0205,0.050734446
,SSA,2002,1996,6,1,0.005066057
,SSA,2001,1996,5,0.7534,0.032274898
,SSA,2000,1996,4,0.1808,0.063739329
,SSA,1999,1996,3,0.0143,0.111831301
,SSA,2003,1997,6,1,0.001529854
,SSA,2002,1997,5,0.8036,0.011777377
,SSA,2001,1997,4,0.1351,0.02124032
,SSA,2000,1997,3,0.0135,0.037249937
,SSA,2004,1998,6,1,0.004917135
,SSA,2003,1998,5,0.6876,0.024256619
,SSA,2002,1998,4,0.1934,0.04727939
,SSA,2001,1998,3,0.0172,0.082409098
,SSA,2005,1999,6,1,0.004905031
,SSA,2004,1999,5,0.7241,0.027458765
,SSA,2003,1999,4,0.1398,0.048508688
,SSA,2002,1999,3,0.0241,0.084884935
,SSA,2006,2000,6,1,0.002568588
,SSA,2005,2000,5,0.7958,0.022630373
,SSA,2004,2000,4,0.3589,0.061248184
,SSA,2003,2000,3,0.0129,0.105708996
,SSA,2007,2001,6,1,0.003737757
,SSA,2006,2001,5,0.752,0.031267604
,SSA,2005,2001,4,0.1869,0.068564504
,SSA,2004,2001,3,0.0069,0.120319099
,SSA,2008,2002,6,1,0.003720427
,SSA,2007,2002,5,0.6879,0.024720114
,SSA,2006,2002,4,0.1712,0.052444476
,SSA,2005,2002,3,0.0068,0.092216286
,SSA,2009,2003,6,1,0.002754257
,SSA,2008,2003,5,0.8491,0.03095515
,SSA,2007,2003,4,0.2112,0.066413883
,SSA,2006,2003,3,0.024,0.118899848
,SSA,2010,2004,6,1,0.002522503
,SSA,2009,2004,5,0.7818,0.018649283
,SSA,2008,2004,4,0.2506,0.039928501
,SSA,2007,2004,3,0.0253,0.071725025
,SSA,2011,2005,6,1,0.00157054
,SSA,2010,2005,5,0.7923,0.013282305
,SSA,2009,2005,4,0.2242,0.027580466
,SSA,2008,2005,3,0.0129,0.04840574
,SSA,2012,2006,6,1,0.000584316
,SSA,2011,2006,5,0.9136,0.010739625
,SSA,2010,2006,4,0.2306,0.022140372
,SSA,2009,2006,3,0.0577,0.040379784
,SSA,2013,2007,6,1,0.000448961
,SSA,2012,2007,5,0.839,0.005008708
,SSA,2011,2007,4,0.2636,0.011234524
,SSA,2010,2007,3,0.006,0.019673631
,SSA,2014,2008,6,1,0.001604928
,SSA,2013,2008,5,0.836,0.015536622
,SSA,2012,2008,4,0.1099,0.028342911
,SSA,2011,2008,3,0.0128,0.050554086
,SSA,2015,2009,6,1,0.000866079
,SSA,2014,2009,5,0.804,0.008059201
,SSA,2013,2009,4,0.1913,0.016387681
,SSA,2012,2009,3,0.0178,0.02874616
,SSA,2016,2010,6,1,0.001244234
,SSA,2015,2010,5,0.8103,0.014443908
,SSA,2014,2010,4,0.1551,0.027345667
,SSA,2013,2010,3,0.0239,0.048780869
,SSA,2017,2011,6,1,0.000660375
,SSA,2016,2011,5,0.8449,0.00785294
,SSA,2015,2011,4,0.267,0.018252907
,SSA,2014,2011,3,0.0297,0.032416354
,SSA,2018,2012,6,1,0.000441344
,SSA,2017,2012,5,0.9248,0.010413665
,SSA,2016,2012,4,0.1679,0.021407447
,SSA,2015,2012,3,0.0133,0.038047319
,SSA,2019,2013,6,1,0.000176835
,SSA,2018,2013,5,0.9733,0.009436472
,SSA,2017,2013,4,0.2507,0.021981908
,SSA,2016,2013,3,0.0372,0.03948325
,SSA,2020,2014,6,1,7.93764E-05
,SSA,2019,2014,5,0.9778,0.005244764
,SSA,2018,2014,4,0.4953,0.018353711
,SSA,2017,2014,3,0.028,0.033340442
,SSA,2021,2015,6,1,0.000110229
,SSA,2020,2015,5,0.9489,0.003401686
,SSA,2019,2015,4,0.2146,0.00794132
,SSA,2018,2015,3,0.0188,0.014022532
,SSA,2021,2016,5,0.9654,0.007417901
,SSA,2020,2016,4,0.479,0.022890175
,SSA,2019,2016,3,0.1198,0.04622033
,SSA,2021,2017,4,0.472,0.015434944
,SSA,2020,2017,3,0.0851,0.028829487
,SSA,2021,2018,3,0.0057,0.039320351
US,SSF,1999,1994,5,1,0.000220179
US,SSF,1998,1994,4,0.5921,0.00085306
US,SSF,1997,1994,3,0.0184,0.001286504
US,SSF,1996,1994,2,0.0041,0.002194874
US,SSF,2000,1995,5,1,7.47379E-05
US,SSF,1999,1995,4,0.8715,0.001119603
US,SSF,1998,1995,3,0.3733,0.0026063
US,SSF,1997,1995,2,0,0.004377294
US,SSF,2001,1996,5,1,0.000145119
US,SSF,2000,1996,4,0.91,0.002496906
US,SSF,1999,1996,3,0.1703,0.004558453
US,SSF,1998,1996,2,0,0.007661445
US,SSF,2002,1997,5,1,0.000755963
US,SSF,2001,1997,4,0.6812,0.004067538
US,SSF,2000,1997,3,0.0994,0.006867492
US,SSF,1999,1997,2,0.0036,0.011642623
US,SSF,2003,1998,5,1,0.001753135
US,SSF,2002,1998,4,0.7542,0.012159767
US,SSF,2001,1998,3,0.0517,0.019572225
US,SSF,2000,1998,2,0.0053,0.033465527
US,SSF,2004,1999,5,1,0.001835024
US,SSF,2003,1999,4,0.4251,0.005215631
US,SSF,2002,1999,3,0.0562,0.008956615
US,SSF,2001,1999,2,0,0.015263733
US,SSF,2005,2000,5,1,0.001077457
US,SSF,2004,2000,4,0.4639,0.003345582
US,SSF,2003,2000,3,0.027,0.005071562
US,SSF,2002,2000,2,0.0161,0.008844125
US,SSF,2006,2001,5,1,0.001934945
US,SSF,2005,2001,4,0.5125,0.006033924
US,SSF,2004,2001,3,0.0918,0.010080449
US,SSF,2003,2001,2,0,0.017143132
US,SSF,2007,2002,5,1,0.001261779
US,SSF,2006,2002,4,0.6769,0.005701576
US,SSF,2005,2002,3,0.0845,0.009601256
US,SSF,2004,2002,2,0.0016,0.016301322
US,SSF,2008,2003,5,1,0.000708221
US,SSF,2007,2003,4,0.7993,0.005540204
US,SSF,2006,2003,3,0.1567,0.010256176
US,SSF,2005,2003,2,0.003,0.017559547
US,SSF,2009,2004,5,1,0.000399157
US,SSF,2008,2004,4,0.868,0.004584303
US,SSF,2007,2004,3,0.211,0.009469148
US,SSF,2006,2004,2,0.0242,0.016406649
US,SSF,2010,2005,5,1,0.000391923
US,SSF,2009,2005,4,0.791,0.003341936
US,SSF,2008,2005,3,0.2323,0.007073868
US,SSF,2007,2005,2,0.0007,0.012135642
US,SSF,2011,2006,5,1,0.000341014
US,SSF,2010,2006,4,0.7517,0.002043494
US,SSF,2009,2006,3,0.2345,0.004441816
US,SSF,2008,2006,2,0.0172,0.007687925
US,SSF,2012,2007,5,1,0.000727879
US,SSF,2011,2007,4,0.6079,0.003177331
US,SSF,2010,2007,3,0.1006,0.005952946
US,SSF,2009,2007,2,0.033,0.010533978
US,SSF,2013,2008,5,1,0.000253183
US,SSF,2012,2008,4,0.8871,0.00355193
US,SSF,2011,2008,3,0.1287,0.006442822
US,SSF,2010,2008,2,0,0.010950404
US,SSF,2014,2009,5,1,0.000220452
US,SSF,2013,2009,4,0.7372,0.001524475
US,SSF,2012,2009,3,0.0966,0.002807411
US,SSF,2011,2009,2,0.0085,0.004878703
US,SSF,2015,2010,5,1,0.00010913
US,SSF,2014,2010,4,0.7223,0.001291558
US,SSF,2013,2010,3,0.1801,0.002392138
US,SSF,2012,2010,2,0.0499,0.004295918
US,SSF,2016,2011,5,1,0.000711584
US,SSF,2015,2011,4,0.6814,0.004129511
US,SSF,2014,2011,3,0.0907,0.007049277
US,SSF,2013,2011,2,0.0104,0.012120172
US,SSF,2017,2012,5,1,0.000173431
US,SSF,2016,2012,4,0.8449,0.002914958
US,SSF,2015,2012,3,0.0928,0.00507046
US,SSF,2014,2012,2,0.001,0.008728694
US,SSF,2018,2013,5,1,0.000223575
US,SSF,2017,2013,4,0.7986,0.003207654
US,SSF,2016,2013,3,0.1769,0.006892304
US,SSF,2015,2013,2,0.0132,0.01202531
US,SSF,2019,2014,5,1,0.000356988
US,SSF,2018,2014,4,0.8559,0.005522402
US,SSF,2017,2014,3,0.0719,0.010494391
US,SSF,2016,2014,2,0.0167,0.018780445
US,SSF,2020,2015,5,1,0.000533427
US,SSF,2019,2015,4,0.8604,0.005939119
US,SSF,2018,2015,3,0.1247,0.011201093
US,SSF,2017,2015,2,0.0159,0.019840413
US,SSF,2021,2016,5,1,0
US,SSF,2020,2016,4,1,0.000839118
US,SSF,2019,2016,3,0.1207,0.001688797
US,SSF,2018,2016,2,0.0057,0.00301564
US,SSF,2021,2017,4,0.8402,0.001198127
US,SSF,2020,2017,3,0.329,0.002718535
US,SSF,2019,2017,2,0.0288,0.004935639
US,SSF,2021,2018,3,0.113,0.00944867
US,SSF,2020,2018,2,0.0191,0.016327851
US,SSF,2021,2019,2,0.0105,0.158012268
US,STL,1985,1980,5,1,0
US,STL,1984,1980,4,1,0.00024294
US,STL,1983,1980,3,0.2171,0.001369909
US,STL,1982,1980,2,0,0.002817424
US,STL,1986,1981,5,1,0
US,STL,1985,1981,4,1,0.00041138
US,STL,1984,1981,3,0.0501,0.002349197
US,STL,1983,1981,2,0.0092,0.005142251
US,STL,1987,1982,5,1,0.000149504
US,STL,1986,1982,4,0.7509,0.0020482
US,STL,1985,1982,3,0.042,0.006350915
US,STL,1984,1982,2,0.0047,0.015952039
US,STL,1988,1983,5,1,0
US,STL,1987,1983,4,1,0.001772246
US,STL,1986,1983,3,0,0.005803455
US,STL,1985,1983,2,0,0.013226825
US,STL,1991,1986,5,1,0.001162985
US,STL,1990,1986,4,0.3927,0.004112282
US,STL,1989,1986,3,0.1088,0.018289826
US,STL,1988,1986,2,0.0501,0.03668842
US,STL,1992,1987,5,1,0.000375264
US,STL,1991,1987,4,0.9164,0.006398249
US,STL,1990,1987,3,0.0354,0.012814479
US,STL,1989,1987,2,0.0314,0.026133219
US,STL,1993,1988,5,1,0.000122954
US,STL,1992,1988,4,0.9478,0.005541135
US,STL,1991,1988,3,0.3979,0.018355693
US,STL,1990,1988,2,0.0415,0.035990054
US,STL,1994,1989,5,1,2.4464E-05
US,STL,1993,1989,4,0.9875,0.005446579
US,STL,1992,1989,3,0.2416,0.019591229
US,STL,1991,1989,2,0.0178,0.03760564
US,STL,1995,1990,5,1,0.000288802
US,STL,1994,1990,4,0.9441,0.008698964
US,STL,1993,1990,3,0.3259,0.031595233
US,STL,1992,1990,2,0.0401,0.069710722
US,STL,1996,1991,5,1,3.38123E-05
US,STL,1995,1991,4,0.9125,0.000809081
US,STL,1994,1991,3,0.2677,0.00190919
US,STL,1993,1991,2,0.0032,0.00354305
US,STL,1997,1992,5,1,0.000174874
US,STL,1996,1992,4,0.8878,0.002532312
US,STL,1995,1992,3,0.2827,0.006231574
US,STL,1994,1992,2,0.0142,0.011194189
US,STL,1998,1993,5,1,0.000579077
US,STL,1997,1993,4,0.7635,0.004158195
US,STL,1996,1993,3,0.2432,0.010119404
US,STL,1995,1993,2,0.0518,0.020353925
US,STL,1999,1994,5,1,0.000623939
US,STL,1998,1994,4,0.8415,0.006570141
US,STL,1997,1994,3,0.1173,0.012626593
US,STL,1996,1994,2,0.0326,0.023877495
US,STL,2000,1995,5,1,0.000254835
US,STL,1999,1995,4,0.8811,0.003688578
US,STL,1998,1995,3,0.3793,0.009843832
US,STL,1997,1995,2,0.0504,0.019266205
US,STL,2001,1996,5,1,0.000267252
US,STL,2000,1996,4,0.919,0.004882523
US,STL,1999,1996,3,0.3162,0.011412934
US,STL,1998,1996,2,0.0346,0.020585291
US,STL,2002,1997,5,1,0.000638505
US,STL,2001,1997,4,0.7793,0.005231762
US,STL,2000,1997,3,0.2885,0.011420176
US,STL,1999,1997,2,0.0355,0.020138306
US,STL,2007,2002,5,1,3.33057E-05
US,STL,2006,2002,4,0.9808,0.003452696
US,STL,2005,2002,3,0.2991,0.008995579
US,STL,2004,2002,2,0.0078,0.015110716
US,STL,2008,2003,5,1,1.13706E-05
US,STL,2007,2003,4,0.9831,0.001555183
US,STL,2006,2003,3,0.2243,0.003758489
US,STL,2005,2003,2,0.0255,0.006789262
US,STL,2009,2004,5,1,4.15958E-05
US,STL,2008,2004,4,0.9664,0.002156296
US,STL,2007,2004,3,0.3142,0.006303991
US,STL,2006,2004,2,0.0711,0.011724814
US,STL,2010,2005,5,1,0.000241128
US,STL,2009,2005,4,0.9235,0.005099656
US,STL,2008,2005,3,0.2889,0.012685284
US,STL,2007,2005,2,0.0317,0.023913194
US,STL,2011,2006,5,1,2.9968E-05
US,STL,2010,2006,4,0.9563,0.001134757
US,STL,2009,2006,3,0.2356,0.002448876
US,STL,2008,2006,2,0.0159,0.003902396
US,STL,2012,2007,5,1,2.56711E-05
US,STL,2011,2007,4,0.9886,0.004532786
US,STL,2010,2007,3,0.2446,0.010477024
US,STL,2009,2007,2,0.0248,0.0167861
US,STL,2013,2008,5,1,1.75949E-05
US,STL,2012,2008,4,0.992,0.003932734
US,STL,2011,2008,3,0.2448,0.010334624
US,STL,2010,2008,2,0.0129,0.01735712
US,STL,2014,2009,5,1,0.000120442
US,STL,2013,2009,4,0.8228,0.001171487
US,STL,2012,2009,3,0.4672,0.004012919
US,STL,2011,2009,2,0.0197,0.007098843
US,STL,2015,2010,5,1,6.27059E-06
US,STL,2014,2010,4,0.9883,0.00136927
US,STL,2013,2010,3,0.2078,0.003444836
US,STL,2012,2010,2,0.0677,0.006478859
US,STL,2016,2011,5,1,0.000165668
US,STL,2015,2011,4,0.809,0.001707659
US,STL,2014,2011,3,0.3240,0.007600651
US,STL,2013,2011,2,0.0210,0.01414043
US,STL,2017,2012,5,1,6.01762E-05
US,STL,2016,2012,4,0.8885,0.001036652
US,STL,2015,2012,3,0.1791,0.002586295
US,STL,2014,2012,2,0.0162,0.005128102
US,STL,2018,2013,5,1,0.00011771
US,STL,2017,2013,4,0.8349,0.001613554
US,STL,2016,2013,3,0.2515,0.003932046
US,STL,2015,2013,2,0.045,0.007364815
US,STL,2019,2014,5,1,7.50922E-05
US,STL,2018,2014,4,0.9456,0.002582665
US,STL,2017,2014,3,0.3354,0.007594435
US,STL,2016,2014,2,0.0497,0.014400402
US,STL,2020,2015,5,1,0.000229781
US,STL,2019,2015,4,0.798,0.001756225
US,STL,2018,2015,3,0.548,0.007179718
US,STL,2017,2015,2,0.0762,0.013738538
US,STL,2021,2016,5,1,0
US,STL,2020,2016,4,1,0.002985958
US,STL,2019,2016,3,0.441,0.01035445
US,STL,2018,2016,2,0.0759,0.0206874
US,STL,2021,2017,4,0.8793,0.001260627
US,STL,2020,2017,3,0.3427,0.004756243
US,STL,2019,2017,2,0.0089,0.01194304
US,STL,2021,2018,3,0.3465,0.006448181
US,STL,2020,2018,2,0.0579,0.01807029
US,STL,2021,2019,2,0.0473,0.0166931
US,SUM,1980,1975,5,1,0.000315592
US,SUM,1979,1975,4,0.2982,0.001191386
US,SUM,1978,1975,3,0.0537,0.002256099
US,SUM,1977,1975,2,0,0.003759801
US,SUM,1981,1976,5,1,0.000613709
US,SUM,1980,1976,4,0.2923,0.001841465
US,SUM,1979,1976,3,0.0536,0.003127815
US,SUM,1978,1976,2,0.0033,0.005642261
US,SUM,1982,1977,5,1,8.61329E-05
US,SUM,1981,1977,4,0.7479,0.000831752
US,SUM,1980,1977,3,0.113,0.001734685
US,SUM,1979,1977,2,0.0409,0.003356584
US,SUM,1988,1983,5,1,0.000646175
US,SUM,1987,1983,4,0.326,0.001771902
US,SUM,1986,1983,3,0.1059,0.003117084
US,SUM,1985,1983,2,0.0133,0.005266937
US,SUM,1989,1984,5,1,0.000927586
US,SUM,1988,1984,4,0.2819,0.002307947
US,SUM,1987,1984,3,0.0312,0.003611175
US,SUM,1986,1984,2,0,0.006063368
US,SUM,1990,1985,5,1,0.002892293
US,SUM,1989,1985,4,0.3583,0.008031469
US,SUM,1988,1985,3,0.051,0.013005223
US,SUM,1987,1985,2,0,0.021949774
US,SUM,1991,1986,5,1,0.000528233
US,SUM,1990,1986,4,0.2791,0.001534946
US,SUM,1989,1986,3,0.0147,0.002463854
US,SUM,1988,1986,2,0,0.004226396
US,SUM,1992,1987,5,1,0.001668598
US,SUM,1991,1987,4,0.4388,0.004491751
US,SUM,1990,1987,3,0.0706,0.007411185
US,SUM,1989,1987,2,0,0.012824948
US,SUM,1993,1988,5,1,0.000922256
US,SUM,1992,1988,4,0.2404,0.002104852
US,SUM,1991,1988,3,0.0665,0.003588792
US,SUM,1990,1988,2,0,0.0061948
US,SUM,1994,1989,5,1,8.24733E-05
US,SUM,1993,1989,4,0.3185,0.000238504
US,SUM,1992,1989,3,0.1919,0.000501081
US,SUM,1991,1989,2,0.0588,0.000913893
US,SUM,1995,1990,5,1,0.000383998
US,SUM,1994,1990,4,0.3014,0.000741091
US,SUM,1993,1990,3,0.0804,0.001293037
US,SUM,1992,1990,2,0.0166,0.002352903
US,SUM,1996,1991,5,1,2.17263E-05
US,SUM,1995,1991,4,0,2.71579E-05
US,SUM,1994,1991,3,0,3.89264E-05
US,SUM,1993,1991,2,0,6.83474E-05
US,SUM,1997,1992,5,1,0.002552988
US,SUM,1996,1992,4,0.2569,0.004573586
US,SUM,1995,1992,3,0.0164,0.006730866
US,SUM,1994,1992,2,0,0.011283902
US,SUM,1998,1993,5,1,0.002963023
US,SUM,1997,1993,4,0.2389,0.005214935
US,SUM,1996,1993,3,0.0235,0.007823122
US,SUM,1995,1993,2,0.0215,0.013384435
US,SUM,1999,1994,5,1,0.000165121
US,SUM,1998,1994,4,0.3631,0.00034417
US,SUM,1997,1994,3,0.0114,0.000510557
US,SUM,1996,1994,2,0,0.000866251
US,SUM,2000,1995,5,1,0.001547402
US,SUM,1999,1995,4,0.2533,0.003002278
US,SUM,1998,1995,3,0.0244,0.004483442
US,SUM,1997,1995,2,0.0029,0.007623693
US,SUM,2001,1996,5,1,0.00135656
US,SUM,2000,1996,4,0.4526,0.004074524
US,SUM,1999,1996,3,0.0478,0.006244698
US,SUM,1998,1996,2,0.0071,0.010582063
US,SUM,2002,1997,5,1,0.007150355
US,SUM,2001,1997,4,0.2534,0.016737809
US,SUM,2000,1997,3,0.0079,0.024731234
US,SUM,1999,1997,2,0.0013,0.041499858
US,SUM,2003,1998,5,1,0.008253885
US,SUM,2002,1998,4,0.116,0.017231501
US,SUM,2001,1998,3,0.004,0.026096109
US,SUM,2000,1998,2,0.0009,0.043975
US,SUM,2004,1999,5,1,0.002266525
US,SUM,2003,1999,4,0.1222,0.004469782
US,SUM,2002,1999,3,0.0203,0.006954163
US,SUM,2001,1999,2,0.0016,0.011955093
US,SUM,2005,2000,5,1,0.00862836
US,SUM,2004,2000,4,0.1571,0.01522753
US,SUM,2003,2000,3,0.003,0.022727207
US,SUM,2002,2000,2,0,0.039522672
US,SUM,2006,2001,5,1,0.003558688
US,SUM,2005,2001,4,0.2987,0.008670791
US,SUM,2004,2001,3,0.0258,0.013287375
US,SUM,2003,2001,2,0,0.023003198
US,SUM,2007,2002,5,1,0.003870144
US,SUM,2006,2002,4,0.2471,0.007701044
US,SUM,2005,2002,3,0.0089,0.011486334
US,SUM,2004,2002,2,0,0.019536409
US,SUM,2008,2003,5,1,0.001525826
US,SUM,2007,2003,4,0.3748,0.004137063
US,SUM,2006,2003,3,0.0216,0.006266542
US,SUM,2005,2003,2,0.0027,0.010823563
US,SUM,2009,2004,5,1,0.001872398
US,SUM,2008,2004,4,0.6131,0.007135863
US,SUM,2007,2004,3,0.0691,0.011775594
US,SUM,2006,2004,2,0.0043,0.020067376
US,SUM,2010,2005,5,1,0.001553897
US,SUM,2009,2005,4,0.5769,0.005618056
US,SUM,2008,2005,3,0.1486,0.010364598
US,SUM,2007,2005,2,0.0169,0.018005218
US,SUM,2011,2006,5,1,0.00429749
US,SUM,2010,2006,4,0.5187,0.013313929
US,SUM,2009,2006,3,0.0513,0.020980675
US,SUM,2008,2006,2,0.001,0.035453474
US,SUM,2012,2007,5,1,0.001442675
US,SUM,2011,2007,4,0.5053,0.004440964
US,SUM,2010,2007,3,0.0831,0.007298646
US,SUM,2009,2007,2,0.0008,0.012331123
US,SUM,2013,2008,5,1,0.002712963
US,SUM,2012,2008,4,0.5232,0.009839812
US,SUM,2011,2008,3,0.0625,0.015461284
US,SUM,2010,2008,2,0.0042,0.026330486
US,SUM,2014,2009,5,1,0.003811706
US,SUM,2013,2009,4,0.4278,0.009996436
US,SUM,2012,2009,3,0.0513,0.015980549
US,SUM,2011,2009,2,0.0005,0.026977265
US,SUM,2015,2010,5,1,0.002883002
US,SUM,2014,2010,4,0.4509,0.008292455
US,SUM,2013,2010,3,0.0791,0.013143223
US,SUM,2012,2010,2,0.004,0.022481735
US,SUM,2016,2011,5,1,0.009195755
US,SUM,2015,2011,4,0.3859,0.021830709
US,SUM,2014,2011,3,0.0371,0.033124851
US,SUM,2013,2011,2,0.0035,0.055978788
US,SUM,2017,2012,5,1,0.004152365
US,SUM,2016,2012,4,0.4532,0.012865685
US,SUM,2015,2012,3,0.1303,0.021945434
US,SUM,2014,2012,2,0.0072,0.037299363
US,SUM,2018,2013,5,1,0.003253124
US,SUM,2017,2013,4,0.5385,0.010296613
US,SUM,2016,2013,3,0.0462,0.016008047
US,SUM,2015,2013,2,0.0021,0.027190299
US,SUM,2019,2014,5,1,0.004827519
US,SUM,2018,2014,4,0.4089,0.011703186
US,SUM,2017,2014,3,0.0168,0.017351336
US,SUM,2016,2014,2,0.0041,0.029884256
US,SUM,2020,2015,5,1,0.003714671
US,SUM,2019,2015,4,0.3681,0.007698295
US,SUM,2018,2015,3,0.0204,0.011396165
US,SUM,2017,2015,2,0.0018,0.019298439
US,SUM,2021,2016,5,1,0.006647507
US,SUM,2020,2016,4,0.3995,0.015523555
US,SUM,2019,2016,3,0.0048,0.02255515
US,SUM,2018,2016,2,0.0006,0.038013797
US,SUM,2021,2017,4,0.4257,0.009535375
US,SUM,2020,2017,3,0.0184,0.014166658
US,SUM,2019,2017,2,0.0005,0.023733787
US,SUM,2021,2018,3,0.0426,0.004975194
US,SUM,2020,2018,2,0.001,0.008407496
US,URB,1980,1975,5,1,0.005430532
US,URB,1979,1975,4,0.5366,0.022704494
US,URB,1978,1975,3,0.1484,0.04328694
US,URB,1977,1975,2,0.0255,0.074692219
US,URB,1981,1976,5,1,0.003207591
US,URB,1980,1976,4,0.4396,0.010416865
US,URB,1979,1976,3,0.0627,0.01856276
US,URB,1978,1976,2,0.0257,0.032618876
US,URB,1982,1977,5,1,0.000966108
US,URB,1981,1977,4,0.6907,0.006004123
US,URB,1980,1977,3,0.2088,0.013351159
US,URB,1979,1977,2,0.0622,0.025407927
US,URB,1983,1978,5,1,0.001273634
US,URB,1982,1978,4,0.8506,0.01269063
US,URB,1981,1978,3,0.1445,0.022283399
