stock_code,stock_country,stock_region,cyer_stock,stock_jurisdiction,fishery_type_2,age,brood_year,year,ocean_cohort
CHI,CA,LFR,Y,BC,Pre-Terminal,4,1993,1997,721.8157
CHI,CA,LFR,Y,BC,Pre-Terminal,5,1993,1998,44.17236
CHI,CA,LFR,Y,BC,Pre-Terminal,2,1994,1996,6526.702
CHI,CA,LFR,Y,BC,Pre-Terminal,3,1994,1997,4213.504
CHI,CA,LFR,Y,BC,Pre-Terminal,4,1994,1998,2055.343
CHI,CA,LFR,Y,BC,Pre-Terminal,5,1994,1999,31.56734
CHI,CA,LFR,Y,BC,Pre-Terminal,2,1995,1997,2238.506
CHI,CA,LFR,Y,BC,Pre-Terminal,3,1995,1998,1489.13
CHI,CA,LFR,Y,BC,Pre-Terminal,4,1995,1999,714.5057
CHI,CA,LFR,Y,BC,Pre-Terminal,5,1995,2000,40.10329
CHI,CA,LFR,Y,BC,Pre-Terminal,2,1996,1998,8131.092
CHI,CA,LFR,Y,BC,Pre-Terminal,3,1996,1999,5229.177
CHI,CA,LFR,Y,BC,Pre-Terminal,4,1996,2000,2091.972
CHI,CA,LFR,Y,BC,Pre-Terminal,5,1996,2001,59.37749
CHI,CA,LFR,Y,BC,Pre-Terminal,2,1997,1999,1738.47
CHI,CA,LFR,Y,BC,Pre-Terminal,3,1997,2000,1147.277
CHI,CA,LFR,Y,BC,Pre-Terminal,4,1997,2001,487.4511
CHI,CA,LFR,Y,BC,Pre-Terminal,5,1997,2002,25.51507
CHI,CA,LFR,Y,BC,Pre-Terminal,2,1998,2000,7273.148
CHI,CA,LFR,Y,BC,Pre-Terminal,3,1998,2001,4292.233
CHI,CA,LFR,Y,BC,Pre-Terminal,4,1998,2002,1810.319
CHI,CA,LFR,Y,BC,Pre-Terminal,5,1998,2003,123.9449
CHI,CA,LFR,Y,BC,Pre-Terminal,2,1999,2001,11418.95
CHI,CA,LFR,Y,BC,Pre-Terminal,3,1999,2002,7249.84
CHI,CA,LFR,Y,BC,Pre-Terminal,4,1999,2003,3522.002
CHI,CA,LFR,Y,BC,Pre-Terminal,5,1999,2004,316.2552
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2000,2002,9181.061
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2000,2003,5871.967
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2000,2004,3753.707
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2000,2005,139.8488
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2001,2003,7865.753
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2001,2004,5071.822
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2001,2005,2204.067
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2001,2006,46.26057
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2002,2004,5607.895
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2002,2005,3423.944
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2002,2006,1508.172
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2002,2007,17.00753
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2003,2005,3099.632
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2003,2006,1763.91
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2003,2007,602.9301
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2003,2008,15.01285
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2004,2006,1098.557
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2004,2007,604.3781
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2004,2008,115.5491
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2004,2009,0
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2005,2007,7283.597
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2005,2008,4053.331
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2005,2009,1121.348
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2005,2010,32.36857
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2006,2008,1305.281
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2006,2009,818.6362
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2006,2010,485.5449
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2006,2011,2.254705
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2007,2009,13338.26
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2007,2010,8047.221
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2007,2011,2452.743
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2007,2012,0
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2008,2010,6962.438
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2008,2011,4129.239
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2008,2012,1174.617
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2008,2013,15.01393
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2009,2011,7156.908
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2009,2012,4337.44
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2009,2013,1952.239
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2009,2014,46.22303
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2010,2012,22818.49
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2010,2013,13949.5
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2010,2014,3781.038
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2010,2015,21.37512
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2011,2013,18472.25
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2011,2014,11310.33
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2011,2015,3301.341
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2011,2016,58.25171
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2012,2014,10035.56
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2012,2015,6240.697
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2012,2016,2841.147
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2012,2017,0
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2013,2015,5310.811
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2013,2016,3284.238
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2013,2017,516.5637
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2013,2018,41.06865
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2014,2016,9034.617
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2014,2017,5072.689
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2014,2018,934.5239
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2014,2019,0
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2015,2017,8301.5
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2015,2018,4799.858
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2015,2019,991.4133
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2015,2020,0
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2016,2018,17435.22
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2016,2019,10706.25
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2016,2020,1706.87
CHI,CA,LFR,Y,BC,Pre-Terminal,5,2016,2021,0
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2017,2019,14011.83
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2017,2020,8753.497
CHI,CA,LFR,Y,BC,Pre-Terminal,4,2017,2021,2342.913
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2018,2020,13401.1
CHI,CA,LFR,Y,BC,Pre-Terminal,3,2018,2021,8324.401
CHI,CA,LFR,Y,BC,Pre-Terminal,2,2019,2021,3873.921
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1985,1987,986.8809
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1985,1988,563.8051
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1985,1989,164.0259
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1985,1990,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1987,1989,2972.024
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1987,1990,1615.657
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1987,1991,523.0337
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1987,1992,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1988,1990,7299.157
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1988,1991,3766.176
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1988,1992,832.3235
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1988,1993,3.159613
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1989,1991,8306.87
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1989,1992,4377.144
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1989,1993,950.4205
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1989,1994,11.09984
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1990,1992,6762.285
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1990,1993,3485.282
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1990,1994,348.532
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1990,1995,2.262305
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1991,1993,1593.163
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1991,1994,847.386
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1991,1995,291.6388
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1991,1996,13.40505
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1992,1994,2480.979
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1992,1995,1256.548
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1992,1996,233.293
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1992,1997,9.065165
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1993,1995,1793.611
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1993,1996,757.3613
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1993,1997,78.91563
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1993,1998,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1994,1996,1434.523
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1994,1997,678.0396
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1994,1998,153.4659
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1994,1999,2.032076
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1995,1997,754.8013
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1995,1998,277.1245
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1995,1999,109.0343
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1995,2000,5.539132
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1996,1998,788.3029
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1996,1999,378.9813
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1996,2000,63.31677
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1996,2001,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1997,1999,1250.366
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1997,2000,759.3326
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1997,2001,152.7215
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1997,2002,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1998,2000,1186.812
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1998,2001,676.0176
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1998,2002,148.0853
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1998,2003,7.362241
COW,CA,ECVI,Y,BC,Pre-Terminal,2,1999,2001,1178.759
COW,CA,ECVI,Y,BC,Pre-Terminal,3,1999,2002,666.6014
COW,CA,ECVI,Y,BC,Pre-Terminal,4,1999,2003,107.7321
COW,CA,ECVI,Y,BC,Pre-Terminal,5,1999,2004,6.104652
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2000,2002,562.0704
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2000,2003,329.7115
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2000,2004,103.284
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2000,2005,7.093881
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2001,2003,675.0743
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2001,2004,398.113
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2001,2005,138.9712
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2001,2006,11.83072
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2002,2004,380.6226
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2002,2005,204.7646
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2002,2006,56.89161
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2002,2007,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2003,2005,571.2071
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2003,2006,305.9141
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2003,2007,59.47746
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2003,2008,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2005,2007,568.9581
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2005,2008,250.7754
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2005,2009,34.49339
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2005,2010,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2006,2008,425.1393
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2006,2009,232.1134
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2006,2010,31.95876
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2006,2011,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2007,2009,1707.945
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2007,2010,846.4957
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2007,2011,103.7558
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2007,2012,3.05762
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2008,2010,3421.128
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2008,2011,2081.179
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2008,2012,775.1532
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2008,2013,13.3088
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2009,2011,4029.48
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2009,2012,2055.854
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2009,2013,289.4335
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2009,2014,2.143777
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2010,2012,5263.913
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2010,2013,2820.669
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2010,2014,373.3692
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2010,2015,2.008212
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2011,2013,5530.558
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2011,2014,2923.103
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2011,2015,566.9387
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2011,2016,25.09837
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2012,2014,3028.436
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2012,2015,1936.974
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2012,2016,952.7535
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2012,2017,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2013,2015,978.617
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2013,2016,531.3857
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2013,2017,69.04765
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2013,2018,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2014,2016,5935.698
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2014,2017,2732.44
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2014,2018,942.9263
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2014,2019,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2015,2017,5209.107
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2015,2018,2348.781
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2015,2019,462.4594
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2015,2020,0
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2016,2018,2887.479
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2016,2019,1438.026
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2016,2020,508.3416
COW,CA,ECVI,Y,BC,Pre-Terminal,5,2016,2021,9.970867
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2017,2019,3366.615
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2017,2020,2196.892
COW,CA,ECVI,Y,BC,Pre-Terminal,4,2017,2021,703.3281
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2018,2020,4026.322
COW,CA,ECVI,Y,BC,Pre-Terminal,3,2018,2021,1625.66
COW,CA,ECVI,Y,BC,Pre-Terminal,2,2019,2021,742.1557
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1977,1979,1009.24
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1977,1980,671.7631
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1977,1981,311.3671
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1977,1982,33.22272
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1978,1980,690.8003
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1978,1981,449.2475
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1978,1982,255.3991
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1978,1983,15.15371
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1979,1981,648.1058
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1979,1982,421.9496
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1979,1983,213.9607
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1979,1984,15.233
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1980,1982,2115.855
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1980,1983,1394.235
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1980,1984,767.7509
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1980,1985,102.4401
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1981,1983,775.7752
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1981,1984,519.6956
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1981,1985,353.3079
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1981,1986,55.2878
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1982,1984,845.4724
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1982,1985,546.4163
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1982,1986,304.1376
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1982,1987,59.4207
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1983,1985,3263.825
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1983,1986,2093.593
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1983,1987,769.7632
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1983,1988,95.19141
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1984,1986,3989.324
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1984,1987,2651.502
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1984,1988,1523.287
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1984,1989,216.1755
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1985,1987,851.3018
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1985,1988,557.3509
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1985,1989,345.1091
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1985,1990,63.02564
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1986,1988,557.5563
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1986,1989,360.4712
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1986,1990,202.4104
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1986,1991,24.48894
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1987,1989,167.6703
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1987,1990,107.6038
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1987,1991,54.1226
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1987,1992,18.03182
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1988,1990,429.9664
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1988,1991,284.0253
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1988,1992,153.9594
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1988,1993,37.65757
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1989,1991,306.1297
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1989,1992,197.1457
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1989,1993,109.7528
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1989,1994,8.22757
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1990,1992,642.4202
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1990,1993,433.6068
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1990,1994,207.9429
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1990,1995,41.1748
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1991,1993,243.6874
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1991,1994,143.4724
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1991,1995,81.34297
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1991,1996,11.2425
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1992,1994,405.2248
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1992,1995,278.7812
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1992,1996,177.0114
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1992,1997,24.44528
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1993,1995,444.175
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1993,1996,296.262
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1993,1997,140.6986
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1993,1998,13.16827
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1994,1996,79.00128
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1994,1997,53.67979
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1994,1998,33.05489
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1994,1999,12.43248
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1995,1997,258.3002
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1995,1998,173.9679
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1995,1999,102.0998
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1995,2000,10.07152
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1996,1998,170.4159
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1996,1999,115.7276
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1996,2000,57.23726
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1996,2001,8.115896
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1997,1999,227.4638
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1997,2000,155.2446
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1997,2001,103.7822
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1997,2002,0
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1998,2000,1099.116
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1998,2001,731.2212
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1998,2002,324.3039
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1998,2003,23.38692
CWF,US,LCOLR,N,CR,Pre-Terminal,2,1999,2001,1536.942
CWF,US,LCOLR,N,CR,Pre-Terminal,3,1999,2002,1006.459
CWF,US,LCOLR,N,CR,Pre-Terminal,4,1999,2003,565.9481
CWF,US,LCOLR,N,CR,Pre-Terminal,5,1999,2004,88.92499
CWF,US,LCOLR,N,CR,Pre-Terminal,2,2000,2002,198.7896
CWF,US,LCOLR,N,CR,Pre-Terminal,3,2000,2003,133.9602
CWF,US,LCOLR,N,CR,Pre-Terminal,4,2000,2004,68.4966
CWF,US,LCOLR,N,CR,Pre-Terminal,5,2000,2005,17.18878
CWF,US,LCOLR,N,CR,Pre-Terminal,2,2001,2003,497.1728
CWF,US,LCOLR,N,CR,Pre-Terminal,3,2001,2004,339.2509
CWF,US,LCOLR,N,CR,Pre-Terminal,4,2001,2005,202.9912
CWF,US,LCOLR,N,CR,Pre-Terminal,5,2001,2006,25.26878
CWF,US,LCOLR,N,CR,Pre-Terminal,2,2002,2004,160.8276
CWF,US,LCOLR,N,CR,Pre-Terminal,3,2002,2005,108.9065
CWF,US,LCOLR,N,CR,Pre-Terminal,4,2002,2006,56.75889
CWF,US,LCOLR,N,CR,Pre-Terminal,5,2002,2007,10.14246
CWF,US,LCOLR,N,CR,Pre-Terminal,2,2003,2005,185.3642
CWF,US,LCOLR,N,CR,Pre-Terminal,3,2003,2006,122.4212
CWF,US,LCOLR,N,CR,Pre-Terminal,4,2003,2007,54.98008
CWF,US,LCOLR,N,CR,Pre-Terminal,5,2003,2008,2.002007
CWF,US,LCOLR,N,CR,Pre-Terminal,2,2004,2006,127.7091
CWF,US,LCOLR,N,CR,Pre-Terminal,3,2004,2007,74.37251
CWF,US,LCOLR,N,CR,Pre-Terminal,4,2004,2008,18.09972
CWF,US,LCOLR,N,CR,Pre-Terminal,5,2004,2009,0
CWF,US,LCOLR,N,CR,Pre-Terminal,2,2005,2007,471.2176
CWF,US,LCOLR,N,CR,Pre-Terminal,3,2005,2008,301.3849
CWF,US,LCOLR,N,CR,Pre-Terminal,4,2005,2009,148.3732
CWF,US,LCOLR,N,CR,Pre-Terminal,5,2005,2010,9.133418
CWF,US,LCOLR,N,CR,Pre-Terminal,2,2006,2008,802.5366
CWF,US,LCOLR,N,CR,Pre-Terminal,3,2006,2009,508.8148
CWF,US,LCOLR,N,CR,Pre-Terminal,4,2006,2010,224.0046
CWF,US,LCOLR,N,CR,Pre-Terminal,5,2006,2011,49.0319
CWF,US,LCOLR,N,CR,Pre-Terminal,2,2007,2009,2589.666
CWF,US,LCOLR,N,CR,Pre-Terminal,3,2007,2010,1734.814
CWF,US,LCOLR,N,CR,Pre-Terminal,4,2007,2011,1048.082
CWF,US,LCOLR,N,CR,Pre-Terminal,5,2007,2012,69.60493
CWF,US,LCOLR,N,CR,Pre-Terminal,2,2008,2010,962.0429
CWF,US,LCOLR,N,CR,Pre-Terminal,3,2008,2011,637.7568
CWF,US,LCOLR,N,CR,Pre-Terminal,4,2008,2012,264.6661
CWF,US,LCOLR,N,CR,Pre-Terminal,5,2008,2013,28.00932
CWF,US,LCOLR,N,CR,Pre-Terminal,2,2009,2011,914.9698
CWF,US,LCOLR,N,CR,Pre-Terminal,3,2009,2012,594.0667
CWF,US,LCOLR,N,CR,Pre-Terminal,4,2009,2013,284.4249
CWF,US,LCOLR,N,CR,Pre-Terminal,5,2009,2014,9.007998
CWF,US,LCOLR,N,CR,Pre-Terminal,2,2010,2012,1516.56
